T,K,P_mkt,P_model,rel_resid
0.3279680365296804,250.0,63.7304660729827,66.3178419662603,0.040598728562797545
0.3279680365296804,280.0,47.06971297476586,50.77548713757339,0.07872948290112174
0.3279680365296804,310.0,34.292511412413795,38.41279083265961,0.12015099654539403
0.3279680365296804,340.0,25.02090382489726,28.79481417613341,0.15083029684486812
0.3279680365296804,370.0,18.373433573979607,21.438656814394648,0.16682909201881563
0.3279680365296804,400.0,13.811738367681002,15.884519452336107,0.1500738740827398
0.3279680365296804,430.0,10.718563640002534,11.730988226590103,0.09445524797829437
0.3279680365296804,460.0,8.587140676834705,8.64643792201899,0.006905353879231177
0.3279680365296804,490.0,7.035706933298045,6.366938758084528,-0.09505344403252836
0.3279680365296804,520.0,5.924178210508727,4.687858430572167,-0.20869051132585595
0.3279680365296804,580.0,4.551904053778823,2.5468549828320115,-0.44048579391349285
0.4045662100456621,250.0,68.66119197747112,70.37902607883463,0.025018996202791785
0.4045662100456621,280.0,52.37269260726517,55.453258577957584,0.05882008003279697
0.4045662100456621,310.0,39.77509806314038,43.36640207640515,0.09029026170001658
0.4045662100456621,340.0,30.173417047092144,33.73096828928491,0.11790349222431246
0.4045662100456621,370.0,23.10436744701239,26.139254371757673,0.13135555135649135
0.4045662100456621,400.0,17.963229222880358,20.208858435506045,0.12501255674928174
0.4045662100456621,430.0,14.357683580169647,15.604481845034876,0.08683839965572612
0.4045662100456621,460.0,11.716855602002395,12.044605077726187,0.027972477160833134
0.4045662100456621,490.0,9.820456683352273,9.299702450391166,-0.053027496556641185
0.4045662100456621,520.0,8.304102333144476,7.186429603335763,-0.13459284158237111
0.4045662100456621,580.0,6.341521486424894,4.3092251803579975,-0.3204745596805708
0.6511415525114155,250.0,81.16526881760758,81.07142204235025,-0.0011562430165570332
0.6511415525114155,280.0,66.24605394912909,67.60568673068599,0.020523981437459964
0.6511415525114155,310.0,53.942934069614736,56.30965807906753,0.04387458803035218
0.6511415525114155,340.0,44.05484596035815,46.88801452675617,0.06431003229355044
0.6511415525114155,370.0,36.14196056348752,39.05868193997716,0.08070180286335277
0.6511415525114155,400.0,29.87928516499448,32.56661358570338,0.08993951514801557
0.6511415525114155,430.0,25.102805869022816,27.18892654428335,0.08310308760483362
0.6511415525114155,460.0,21.22357224956529,22.735127506969977,0.07122058622509449
0.6511415525114155,490.0,18.34692557906146,19.04480982630541,0.03803821213731942
0.6511415525114155,520.0,15.900873098713523,15.98425174832455,0.005243652288362195
0.6511415525114155,580.0,12.58,11.32895242839064,-0.09944734273524329
0.9031963470319636,250.0,91.31336674851224,89.55360745981615,-0.01927165048620617
0.9031963470319636,280.0,76.94915103628654,77.17298527793558,0.0029088591444432123
0.9031963470319636,310.0,65.07045558415567,66.57350050779854,0.023098730601309316
0.9031963470319636,340.0,55.32351606213605,57.51292075576405,0.03957457604771525
0.9031963470319636,370.0,47.268982317988055,49.7709194616103,0.05292978653086294
0.9031963470319636,400.0,40.8,43.152930352936565,0.05766986159158254
0.9031963470319636,430.0,35.32,37.490273027852986,0.061446008716109446
0.9031963470319636,460.0,30.74264855379907,32.63841340762514,0.0616656320456096
0.9031963470319636,490.0,27.261736251401263,28.47442566073154,0.044483205256889854
0.9031963470319636,520.0,24.17,24.89424146471359,0.029964479301348344
0.9031963470319636,580.0,19.60762099783815,19.14757525292777,-0.02346259880079812
1.229337899543379,250.0,102.32252947052493,98.21521279893891,-0.04014088288121508
1.229337899543379,280.0,89.02713379283874,86.94104790292361,-0.023432023485888392
1.229337899543379,310.0,77.54485098531211,77.12675831791366,-0.005391623842022032
1.229337899543379,340.0,68.07485077387935,68.57388358344264,0.007330648600624922
1.229337899543379,370.0,59.99880224559013,61.10818606001581,0.018490099350395323
1.229337899543379,400.0,53.026997604646034,54.57875890112686,0.029263608474504064
1.229337899543379,430.0,47.2676690053431,48.85592428584851,0.033601303257113704
1.229337899543379,460.0,42.18812055107651,43.828727244195036,0.03888788293216975
1.229337899543379,490.0,37.87177067041956,39.40242761610448,0.0404168307578096
1.229337899543379,520.0,34.224637829468016,35.496176721879955,0.03715273478561465
1.229337899543379,580.0,28.49710194255704,28.97776035679736,0.016866922650913985
2.1498858447488582,250.0,127.12745467851876,114.40551861488184,-0.10007229434277815
2.1498858447488582,280.0,115.68443323649733,105.38711056351897,-0.08901217203465234
2.1498858447488582,310.0,105.7289731545764,97.33925652121093,-0.07935115969678104
2.1498858447488582,340.0,96.55889861497909,90.13010894666516,-0.06657894570595935
2.1498858447488582,370.0,88.38862287496947,83.64889758684848,-0.053623703299751524
2.1498858447488582,400.0,81.3175773142266,77.80224835056993,-0.04322963226108878
2.1498858447488582,430.0,75.377471372022,72.51112753057726,-0.03802653218888226
2.1498858447488582,460.0,69.61855299662159,67.70834211477323,-0.02743824454296048
2.1498858447488582,490.0,64.88465547332864,63.33650680008483,-0.02386001223170843
2.1498858447488582,520.0,60.30549184211644,59.34639238374862,-0.01590401519116699
2.1498858447488582,580.0,52.90423349397402,52.347374359164654,-0.010525795348169878
